caminho_original;nome_original;nome_proposto;raiz;tipo_reclass;tipo_original;mudou_tipo;numero;orgao;data
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13586_DETRAN.pdf;empenho_13586_DETRAN.pdf;NE-2020-ID13586_DETRAN_2020-11-11_0dcbff.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13586;DETRAN;2020-11-11
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13588_DETRAN.pdf;empenho_13588_DETRAN.pdf;NE-2020-ID13588_DETRAN_2020-11-11_15454f.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13588;DETRAN;2020-11-11
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13587_DETRAN.pdf;empenho_13587_DETRAN.pdf;NE-2020-ID13587_DETRAN_2020-11-11_497d98.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13587;DETRAN;2020-11-11
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13747_DETRAN.pdf;empenho_13747_DETRAN.pdf;NE-2020-ID13747_DETRAN_2020-12-31_ef20b0.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13747;DETRAN;2020-12-31
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13748_DETRAN.pdf;empenho_13748_DETRAN.pdf;NE-2020-ID13748_DETRAN_2020-12-31_aa2953.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13748;DETRAN;2020-12-31
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13751_DETRAN.pdf;empenho_13751_DETRAN.pdf;NE-2020-ID13751_DETRAN_2020-12-31_35227b.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13751;DETRAN;2020-12-31
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1405_DETRAN.pdf;empenho_1405_DETRAN.pdf;NE-2015-ID1405_DETRAN_2015-09-25_8f6ca8.pdf;SPCF_EXTRACAO;NE;TA;1;1405;DETRAN;2015-09-25
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14105_DETRAN.pdf;empenho_14105_DETRAN.pdf;NE-2021-ID14105_DETRAN_2021-03-25_67e3ff.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;14105;DETRAN;2021-03-25
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14445_DETRAN.pdf;empenho_14445_DETRAN.pdf;NE-2021-ID14445_DETRAN_2021-07-30_eedfd6.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;14445;DETRAN;2021-07-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1396_DETRAN.pdf;empenho_1396_DETRAN.pdf;NE-2015-ID1396_DETRAN_2015-02-06_7bb170.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1396;DETRAN;2015-02-06
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13750_DETRAN.pdf;empenho_13750_DETRAN.pdf;NE-2020-ID13750_DETRAN_2020-12-31_8160ef.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13750;DETRAN;2020-12-31
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13744_DETRAN.pdf;empenho_13744_DETRAN.pdf;NE-2020-ID13744_DETRAN_2020-12-31_77a533.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13744;DETRAN;2020-12-31
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13749_DETRAN.pdf;empenho_13749_DETRAN.pdf;NE-2020-ID13749_DETRAN_2020-12-31_0425b2.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;13749;DETRAN;2020-12-31
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14446_DETRAN.pdf;empenho_14446_DETRAN.pdf;NE-2021-ID14446_DETRAN_2021-07-30_907d38.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;14446;DETRAN;2021-07-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14561_DETRAN.pdf;empenho_14561_DETRAN.pdf;NE-2021-ID14561_DETRAN_2021-08-24_ebe424.pdf;SPCF_EXTRACAO;NE;TA;1;14561;DETRAN;2021-08-24
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14560_DETRAN.pdf;empenho_14560_DETRAN.pdf;NE-2021-ID14560_DETRAN_2021-08-24_3d27c4.pdf;SPCF_EXTRACAO;NE;TA;1;14560;DETRAN;2021-08-24
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14563_DETRAN.pdf;empenho_14563_DETRAN.pdf;NE-2021-ID14563_DETRAN_2021-08-24_fd1fb4.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;14563;DETRAN;2021-08-24
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14735_DETRAN.pdf;empenho_14735_DETRAN.pdf;NE-2021-ID14735_DETRAN_2021-11-08_1a7e2b.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;14735;DETRAN;2021-11-08
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14562_DETRAN.pdf;empenho_14562_DETRAN.pdf;NE-2021-ID14562_DETRAN_2021-08-24_8deec7.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;14562;DETRAN;2021-08-24
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14447_DETRAN.pdf;empenho_14447_DETRAN.pdf;NE-2021-ID14447_DETRAN_2021-07-30_a27ccd.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;14447;DETRAN;2021-07-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14573_DETRAN.pdf;empenho_14573_DETRAN.pdf;NE-2021-ID14573_DETRAN_2021-08-25_fff5a8.pdf;SPCF_EXTRACAO;NE;TA;1;14573;DETRAN;2021-08-25
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1479_DETRAN.pdf;empenho_1479_DETRAN.pdf;NE-2015-ID1479_DETRAN_2015-09-09_9396ad.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1479;DETRAN;2015-09-09
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1538_DETRAN.pdf;empenho_1538_DETRAN.pdf;NE-2015-ID1538_DETRAN_2015-09-09_0c2b0d.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1538;DETRAN;2015-09-09
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14663_DETRAN.pdf;empenho_14663_DETRAN.pdf;NE-2021-ID14663_DETRAN_2021-10-01_7f49e6.pdf;SPCF_EXTRACAO;NE;TA;1;14663;DETRAN;2021-10-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1694_DETRAN.pdf;empenho_1694_DETRAN.pdf;NE-2015-ID1694_DETRAN_2015-06-01_32ec60.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1694;DETRAN;2015-06-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16763_DETRAN.pdf;empenho_16763_DETRAN.pdf;NE-2021-ID16763_DETRAN_2021-12-13_42ec28.pdf;SPCF_EXTRACAO;NE;TA;1;16763;DETRAN;2021-12-13
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1464_DETRAN.pdf;empenho_1464_DETRAN.pdf;NE-2015-ID1464_DETRAN_2015-08-10_379edb.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1464;DETRAN;2015-08-10
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1669_DETRAN.pdf;empenho_1669_DETRAN.pdf;NE-2015-ID1669_DETRAN_2015-01-05_06f437.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1669;DETRAN;2015-01-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17456_DETRAN.pdf;empenho_17456_DETRAN.pdf;NE-2022-ID17456_DETRAN_2022-07-27_d65734.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;17456;DETRAN;2022-07-27
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17358_DETRAN.pdf;empenho_17358_DETRAN.pdf;NE-2022-ID17358_DETRAN_2022-06-07_17d31a.pdf;SPCF_EXTRACAO;NE;TA;1;17358;DETRAN;2022-06-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16988_DETRAN.pdf;empenho_16988_DETRAN.pdf;NE-2022-ID16988_DETRAN_2022-01-03_6b7bba.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;16988;DETRAN;2022-01-03
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17398_DETRAN.pdf;empenho_17398_DETRAN.pdf;NE-2022-ID17398_DETRAN_2022-07-11_4cea9f.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;17398;DETRAN;2022-07-11
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17359_DETRAN.pdf;empenho_17359_DETRAN.pdf;NE-2022-ID17359_DETRAN_2022-06-07_07c863.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;17359;DETRAN;2022-06-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17457_DETRAN.pdf;empenho_17457_DETRAN.pdf;NE-2022-ID17457_DETRAN_2022-07-27_f23c72.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;17457;DETRAN;2022-07-27
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16987_DETRAN.pdf;empenho_16987_DETRAN.pdf;NE-2022-ID16987_DETRAN_2022-01-03_fc887e.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;16987;DETRAN;2022-01-03
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17458_DETRAN.pdf;empenho_17458_DETRAN.pdf;NE-2022-ID17458_DETRAN_2022-07-27_35328a.pdf;SPCF_EXTRACAO;NE;TA;1;17458;DETRAN;2022-07-27
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17921_DETRAN.pdf;empenho_17921_DETRAN.pdf;NE-2022-ID17921_DETRAN_2022-11-23_964e82.pdf;SPCF_EXTRACAO;NE;TA;1;17921;DETRAN;2022-11-23
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17538_DETRAN.pdf;empenho_17538_DETRAN.pdf;NE-2022-ID17538_DETRAN_2022-08-23_37b0d3.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;17538;DETRAN;2022-08-23
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16985_DETRAN.pdf;empenho_16985_DETRAN.pdf;NE-2022-ID16985_DETRAN_2022-01-03_3aa7c1.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;16985;DETRAN;2022-01-03
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17919_DETRAN.pdf;empenho_17919_DETRAN.pdf;NE-2022-ID17919_DETRAN_2022-11-23_589522.pdf;SPCF_EXTRACAO;NE;TA;1;17919;DETRAN;2022-11-23
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17648_DETRAN.pdf;empenho_17648_DETRAN.pdf;NE-2022-ID17648_DETRAN_2022-09-21_19de9a.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;17648;DETRAN;2022-09-21
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1738_DETRAN.pdf;empenho_1738_DETRAN.pdf;NE-2015-ID1738_DETRAN_2015-08-03_78135f.pdf;SPCF_EXTRACAO;NE;TA;1;1738;DETRAN;2015-08-03
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17920_DETRAN.pdf;empenho_17920_DETRAN.pdf;NE-2022-ID17920_DETRAN_2022-11-23_eb2b9a.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;17920;DETRAN;2022-11-23
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17912_DETRAN.pdf;empenho_17912_DETRAN.pdf;NE-2022-ID17912_DETRAN_2022-11-23_9c7ff3.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;17912;DETRAN;2022-11-23
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17922_DETRAN.pdf;empenho_17922_DETRAN.pdf;NE-2022-ID17922_DETRAN_2022-11-23_93cdfe.pdf;SPCF_EXTRACAO;NE;TA;1;17922;DETRAN;2022-11-23
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17536_DETRAN.pdf;empenho_17536_DETRAN.pdf;NE-2022-ID17536_DETRAN_2022-08-23_4b0f52.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;17536;DETRAN;2022-08-23
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1781_DETRAN.pdf;empenho_1781_DETRAN.pdf;NE-2015-ID1781_DETRAN_2015-07-13_10abb7.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1781;DETRAN;2015-07-13
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17979_DETRAN.pdf;empenho_17979_DETRAN.pdf;NE-2022-ID17979_DETRAN_2022-11-25_b0c32c.pdf;SPCF_EXTRACAO;NE;TA;1;17979;DETRAN;2022-11-25
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18689_DETRAN.pdf;empenho_18689_DETRAN.pdf;NE-2023-ID18689_DETRAN_2023-03-30_83ed17.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;18689;DETRAN;2023-03-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1809_DETRAN.pdf;empenho_1809_DETRAN.pdf;NE-2015-ID1809_DETRAN_2015-01-05_444672.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1809;DETRAN;2015-01-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18688_DETRAN.pdf;empenho_18688_DETRAN.pdf;NE-2023-ID18688_DETRAN_2023-03-30_7ba6f3.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;18688;DETRAN;2023-03-30
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18391_DETRAN.pdf;empenho_18391_DETRAN.pdf;NE-2023-ID18391_DETRAN_2023-02-03_ce45d5.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;18391;DETRAN;2023-02-03
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19037_DETRAN.pdf;empenho_19037_DETRAN.pdf;NE-2023-ID19037_DETRAN_2023-09-01_b651de.pdf;SPCF_EXTRACAO;NE;TA;1;19037;DETRAN;2023-09-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18691_DETRAN.pdf;empenho_18691_DETRAN.pdf;NE-2023-ID18691_DETRAN_2023-06-01_0cf1ea.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;18691;DETRAN;2023-06-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17923_DETRAN.pdf;empenho_17923_DETRAN.pdf;NE-2022-ID17923_DETRAN_2022-11-23_cfc599.pdf;SPCF_EXTRACAO;NE;TA;1;17923;DETRAN;2022-11-23
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18692_DETRAN.pdf;empenho_18692_DETRAN.pdf;NE-2023-ID18692_DETRAN_2023-06-01_249fa3.pdf;SPCF_EXTRACAO;NE;TA;1;18692;DETRAN;2023-06-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18693_DETRAN.pdf;empenho_18693_DETRAN.pdf;NE-2023-ID18693_DETRAN_2023-06-02_8b49b9.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;18693;DETRAN;2023-06-02
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19038_DETRAN.pdf;empenho_19038_DETRAN.pdf;NE-2023-ID19038_DETRAN_2023-09-01_2ae81e.pdf;SPCF_EXTRACAO;NE;TA;1;19038;DETRAN;2023-09-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18694_DETRAN.pdf;empenho_18694_DETRAN.pdf;NE-2023-ID18694_DETRAN_2023-07-07_23e735.pdf;SPCF_EXTRACAO;NE;TA;1;18694;DETRAN;2023-07-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1934_DETRAN.pdf;empenho_1934_DETRAN.pdf;NE-2015-ID1934_DETRAN_2015-01-07_457c62.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1934;DETRAN;2015-01-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1909_DETRAN.pdf;empenho_1909_DETRAN.pdf;NE-2015-ID1909_DETRAN_2015-01-07_e177af.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1909;DETRAN;2015-01-07
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19039_DETRAN.pdf;empenho_19039_DETRAN.pdf;NE-2023-ID19039_DETRAN_2023-09-01_d028a6.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;19039;DETRAN;2023-09-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1998_DETRAN.pdf;empenho_1998_DETRAN.pdf;NE-2015-ID1998_DETRAN_2015-08-10_720f23.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1998;DETRAN;2015-08-10
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2085_DETRAN.pdf;empenho_2085_DETRAN.pdf;NE-2015-ID2085_DETRAN_2015-10-14_d42571.pdf;SPCF_EXTRACAO;NE;TA;1;2085;DETRAN;2015-10-14
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1939_DETRAN.pdf;empenho_1939_DETRAN.pdf;NE-2015-ID1939_DETRAN_2015-03-27_25de3b.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1939;DETRAN;2015-03-27
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18690_DETRAN.pdf;empenho_18690_DETRAN.pdf;NE-2023-ID18690_DETRAN_2023-06-01_bfb674.pdf;SPCF_EXTRACAO;NE;TA;1;18690;DETRAN;2023-06-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2155_DETRAN.pdf;empenho_2155_DETRAN.pdf;NE-2015-ID2155_DETRAN_2015-11-03_c38875.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;2155;DETRAN;2015-11-03
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2016_DETRAN.pdf;empenho_2016_DETRAN.pdf;NE-2015-ID2016_DETRAN_2015-02-06_c6c442.pdf;SPCF_EXTRACAO;NE;TA;1;2016;DETRAN;2015-02-06
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2185_DETRAN.pdf;empenho_2185_DETRAN.pdf;NE-2015-ID2185_DETRAN_2015-11-26_c13343.pdf;SPCF_EXTRACAO;NE;TA;1;2185;DETRAN;2015-11-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2153_DETRAN.pdf;empenho_2153_DETRAN.pdf;NE-2015-ID2153_DETRAN_2015-11-03_9ba391.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;2153;DETRAN;2015-11-03
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2089_DETRAN.pdf;empenho_2089_DETRAN.pdf;NE-2015-ID2089_DETRAN_2015-10-14_317840.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;2089;DETRAN;2015-10-14
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2186_DETRAN.pdf;empenho_2186_DETRAN.pdf;NE-2015-ID2186_DETRAN_2015-11-26_3b141c.pdf;SPCF_EXTRACAO;NE;TA;1;2186;DETRAN;2015-11-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2530_DETRAN.pdf;empenho_2530_DETRAN.pdf;NE-2016-ID2530_DETRAN_2016-01-04_a7293f.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;2530;DETRAN;2016-01-04
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1937_DETRAN.pdf;empenho_1937_DETRAN.pdf;NE-2015-ID1937_DETRAN_2015-09-25_2419e6.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;1937;DETRAN;2015-09-25
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2905_DETRAN.pdf;empenho_2905_DETRAN.pdf;NE-2016-ID2905_DETRAN_2016-05-03_4d2d82.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;2905;DETRAN;2016-05-03
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2906_DETRAN.pdf;empenho_2906_DETRAN.pdf;NE-2016-ID2906_DETRAN_2016-05-03_dfd9e0.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;2906;DETRAN;2016-05-03
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2471_DETRAN.pdf;empenho_2471_DETRAN.pdf;NE-2016-ID2471_DETRAN_2016-01-04_203619.pdf;SPCF_EXTRACAO;NE;TA;1;2471;DETRAN;2016-01-04
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3063_DETRAN.pdf;empenho_3063_DETRAN.pdf;NE-2016-ID3063_DETRAN_2016-07-01_02eb46.pdf;SPCF_EXTRACAO;NE;TA;1;3063;DETRAN;2016-07-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2762_DETRAN.pdf;empenho_2762_DETRAN.pdf;NE-2016-ID2762_DETRAN_2016-04-01_705024.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;2762;DETRAN;2016-04-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3065_DETRAN.pdf;empenho_3065_DETRAN.pdf;NE-2016-ID3065_DETRAN_2016-07-01_666e31.pdf;SPCF_EXTRACAO;NE;TA;1;3065;DETRAN;2016-07-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3158_DETRAN.pdf;empenho_3158_DETRAN.pdf;NE-2016-ID3158_DETRAN_2016-08-05_b0751f.pdf;SPCF_EXTRACAO;NE;TA;1;3158;DETRAN;2016-08-05
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3067_DETRAN.pdf;empenho_3067_DETRAN.pdf;NE-2016-ID3067_DETRAN_2016-07-01_72626c.pdf;SPCF_EXTRACAO;NE;TA;1;3067;DETRAN;2016-07-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3064_DETRAN.pdf;empenho_3064_DETRAN.pdf;NE-2016-ID3064_DETRAN_2016-07-01_548dd7.pdf;SPCF_EXTRACAO;NE;TA;1;3064;DETRAN;2016-07-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3066_DETRAN.pdf;empenho_3066_DETRAN.pdf;NE-2016-ID3066_DETRAN_2016-07-01_4b42c2.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;3066;DETRAN;2016-07-01
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3703_DETRAN.pdf;empenho_3703_DETRAN.pdf;NE-2016-ID3703_DETRAN_2016-11-18_8426be.pdf;SPCF_EXTRACAO;NE;TA;1;3703;DETRAN;2016-11-18
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2187_DETRAN.pdf;empenho_2187_DETRAN.pdf;NE-2015-ID2187_DETRAN_2015-11-26_890d6d.pdf;SPCF_EXTRACAO;NE;CONTRATO;1;2187;DETRAN;2015-11-26
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3707_DETRAN.pdf;empenho_3707_DETRAN.pdf;NE-2016-ID3707_DETRAN_2016-11-18_a57213.pdf;SPCF_EXTRACAO;NE;TA;1;3707;DETRAN;2016-11-18
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3702_DETRAN.pdf;empenho_3702_DETRAN.pdf;NE-2016-ID3702_DETRAN_2016-11-18_de2023.pdf;SPCF_EXTRACAO;NE;TA;1;3702;DETRAN;2016-11-18
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3705_DETRAN.pdf;empenho_3705_DETRAN.pdf;NE-2016-ID3705_DETRAN_2016-11-18_36d76c.pdf;SPCF_EXTRACAO;NE;TA;1;3705;DETRAN;2016-11-18
